117.0,-70.0,0.0
117.0,-60.0,0.0
124.5,-60.0,0.0
124.5,-60.0,5.0
117.0,-65.0,5.0
117.0,-65.0,0.0
124.5,-65.0,0.0
124.5,-65.0,5.0
130.0,-70.0,5.0
130.0,-70.0,0.0
130.0,-60.0,0.0
135.0,-65.0,0.0
140.0,-60.0,0.0
140.0,-70.0,0.0
140.0,-70.0,5.0
153.0,-70.0,5.0
153.0,-70.0,0.0
153.0,-67.5,0.0
163.0,-67.5,0.0
163.0,-70.0,0.0
163.0,-70.0,5.0
155.5,-67.5,5.0
155.5,-67.5,0.0
155.5,-60.0,0.0
160.5,-60.0,0.0
160.5,-67.5,0.0
160.5,-67.5,5.0
173.5,-70.0,5.0
173.5,-70.0,0.0
166.0,-70.0,0.0
166.0,-60.0,0.0
173.5,-60.0,0.0
173.5,-60.0,5.0
166.0,-65.0,5.0
166.0,-65.0,0.0
173.5,-65.0,0.0
173.5,-65.0,5.0
179.0,-70.0,5.0
179.0,-70.0,0.0
186.5,-65.0,0.0
180.25,-65.0,0.0
179.0,-63.75,0.0
179.0,-61.25,0.0
180.25,-60.0,0.0
186.5,-60.0,0.0
186.5,-70.0,0.0
186.5,-70.0,5.0
192.0,-60.0,5.0
192.0,-60.0,0.0
202.0,-60.0,0.0
202.0,-60.0,5.0
197.0,-60.0,5.0
197.0,-60.0,0.0
197.0,-70.0,0.0
197.0,-70.0,5.0
212.5,-70.0,5.0
212.5,-70.0,0.0
205.0,-70.0,0.0
205.0,-60.0,0.0
212.5,-60.0,0.0
212.5,-60.0,5.0
205.0,-65.0,5.0
205.0,-65.0,0.0
212.5,-65.0,0.0
212.5,-65.0,5.0
218.0,-70.0,5.0
218.0,-70.0,0.0
219.25,-70.0,0.0
220.5,-68.75,0.0
220.5,-60.0,0.0
228.0,-60.0,0.0
228.0,-70.0,0.0
228.0,-70.0,5.0
231.0,-65.0,5.0
231.0,-65.0,0.0
237.25,-65.0,0.0
238.5,-66.25,0.0
238.5,-68.75,0.0
237.25,-70.0,0.0
231.0,-70.0,0.0
231.0,-60.0,0.0
231.0,-60.0,5.0
244.0,-70.0,5.0
244.0,-70.0,0.0
244.0,-60.0,0.0
244.0,-60.0,5.0
244.0,-65.0,5.0
244.0,-65.0,0.0
251.5,-65.0,0.0
251.5,-65.0,5.0
251.5,-60.0,5.0
251.5,-60.0,0.0
251.5,-70.0,0.0
251.5,-70.0,5.0
257.0,-65.0,5.0
257.0,-65.0,0.0
263.25,-65.0,0.0
264.5,-66.25,0.0
264.5,-68.75,0.0
263.25,-70.0,0.0
257.0,-70.0,0.0
257.0,-60.0,0.0
257.0,-60.0,5.0
267.0,-60.0,5.0
267.0,-60.0,0.0
267.0,-70.0,0.0
267.0,-70.0,5.0
270.0,-70.0,5.0
270.0,-70.0,0.0
270.0,-60.0,0.0
275.0,-65.0,0.0
280.0,-60.0,0.0
280.0,-70.0,0.0
280.0,-70.0,5.0
293.0,-60.0,5.0
293.0,-60.0,0.0
293.0,-70.0,0.0
300.5,-60.0,0.0
300.5,-70.0,0.0
300.5,-70.0,5.0
0.0,-84.0,5.0
0.0,-84.0,0.0
0.0,-74.0,0.0
7.5,-74.0,0.0
7.5,-84.0,0.0
7.5,-84.0,5.0
20.5,-82.75,5.0
20.5,-82.75,0.0
19.25,-84.0,0.0
14.25,-84.0,0.0
13.0,-82.75,0.0
13.0,-75.25,0.0
14.25,-74.0,0.0
19.25,-74.0,0.0
20.5,-75.25,0.0
20.5,-82.75,0.0
20.5,-82.75,5.0
33.5,-82.75,5.0
33.5,-82.75,0.0
32.25,-84.0,0.0
27.25,-84.0,0.0
26.0,-82.75,0.0
26.0,-75.25,0.0
27.25,-74.0,0.0
32.25,-74.0,0.0
33.5,-75.25,0.0
33.5,-75.25,5.0
39.0,-74.0,5.0
39.0,-74.0,0.0
49.0,-74.0,0.0
49.0,-74.0,5.0
44.0,-74.0,5.0
44.0,-74.0,0.0
44.0,-84.0,0.0
44.0,-84.0,5.0
59.5,-82.75,5.0
59.5,-82.75,0.0
58.25,-84.0,0.0
53.25,-84.0,0.0
52.0,-82.75,0.0
52.0,-75.25,0.0
53.25,-74.0,0.0
58.25,-74.0,0.0
59.5,-75.25,0.0
59.5,-82.75,0.0
59.5,-82.75,5.0
65.0,-84.0,5.0
65.0,-84.0,0.0
72.5,-79.0,0.0
66.25,-79.0,0.0
65.0,-77.75,0.0
65.0,-75.25,0.0
66.25,-74.0,0.0
72.5,-74.0,0.0
72.5,-84.0,0.0
72.5,-84.0,5.0
78.0,-84.0,5.0
78.0,-84.0,0.0
78.0,-74.0,0.0
78.0,-74.0,5.0
78.0,-79.0,5.0
78.0,-79.0,0.0
85.5,-79.0,0.0
85.5,-79.0,5.0
85.5,-74.0,5.0
85.5,-74.0,0.0
85.5,-84.0,0.0
85.5,-84.0,5.0
91.0,-84.0,5.0
91.0,-84.0,0.0
91.0,-74.0,0.0
91.0,-74.0,5.0
91.0,-79.0,5.0
91.0,-79.0,0.0
98.5,-79.0,0.0
98.5,-79.0,5.0
98.5,-74.0,5.0
98.5,-74.0,0.0
98.5,-84.0,0.0
98.5,-84.0,5.0
104.0,-79.0,5.0
104.0,-79.0,0.0
110.25,-79.0,0.0
111.5,-80.25,0.0
111.5,-82.75,0.0
110.25,-84.0,0.0
104.0,-84.0,0.0
104.0,-74.0,0.0
104.0,-74.0,5.0
114.0,-74.0,5.0
114.0,-74.0,0.0
114.0,-84.0,0.0
114.0,-84.0,5.0
117.0,-84.0,5.0
117.0,-84.0,0.0
117.0,-74.0,0.0
122.0,-79.0,0.0
127.0,-74.0,0.0
127.0,-84.0,0.0
127.0,-84.0,5.0
140.0,-84.0,5.0
140.0,-84.0,0.0
140.0,-74.0,0.0
140.0,-74.0,5.0
147.5,-74.0,5.0
147.5,-74.0,0.0
140.0,-79.0,0.0
147.5,-84.0,0.0
147.5,-84.0,5.0
163.0,-75.25,5.0
163.0,-75.25,0.0
164.25,-74.0,0.0
169.25,-74.0,0.0
170.5,-75.25,0.0
170.5,-82.75,0.0
169.25,-84.0,0.0
164.25,-84.0,0.0
163.0,-82.75,0.0
163.0,-82.75,5.0
164.25,-79.0,5.0
164.25,-79.0,0.0
170.5,-79.0,0.0
170.5,-79.0,5.0
176.0,-74.0,5.0
176.0,-74.0,0.0
186.0,-74.0,0.0
186.0,-74.0,5.0
181.0,-74.0,5.0
181.0,-74.0,0.0
181.0,-84.0,0.0
181.0,-84.0,5.0
196.5,-82.75,5.0
196.5,-82.75,0.0
195.25,-84.0,0.0
190.25,-84.0,0.0
189.0,-82.75,0.0
189.0,-75.25,0.0
190.25,-74.0,0.0
195.25,-74.0,0.0
196.5,-75.25,0.0
196.5,-82.75,0.0
196.5,-82.75,5.0
202.0,-74.0,5.0
202.0,-74.0,0.0
202.0,-84.0,0.0
209.5,-74.0,0.0
209.5,-84.0,0.0
209.5,-84.0,5.0
204.5,-74.0,5.0
204.5,-74.0,0.0
207.0,-74.0,0.0
207.0,-74.0,5.0
232.5,-82.75,5.0
232.5,-82.75,0.0
231.25,-84.0,0.0
226.25,-84.0,0.0
225.0,-82.75,0.0
225.0,-75.25,0.0
226.25,-74.0,0.0
231.25,-74.0,0.0
232.5,-75.25,0.0
232.5,-82.75,0.0
232.5,-82.75,5.0
238.0,-84.0,5.0
238.0,-84.0,0.0
238.0,-81.5,0.0
248.0,-81.5,0.0
248.0,-84.0,0.0
248.0,-84.0,5.0
240.5,-81.5,5.0
240.5,-81.5,0.0
240.5,-74.0,0.0
245.5,-74.0,0.0
245.5,-81.5,0.0
245.5,-81.5,5.0
251.0,-84.0,5.0
251.0,-84.0,0.0
251.0,-74.0,0.0
251.0,-74.0,5.0
251.0,-79.0,5.0
251.0,-79.0,0.0
258.5,-79.0,0.0
258.5,-79.0,5.0
258.5,-74.0,5.0
258.5,-74.0,0.0
258.5,-84.0,0.0
258.5,-84.0,5.0
271.5,-82.75,5.0
271.5,-82.75,0.0
270.25,-84.0,0.0
265.25,-84.0,0.0
264.0,-82.75,0.0
264.0,-75.25,0.0
265.25,-74.0,0.0
270.25,-74.0,0.0
271.5,-75.25,0.0
271.5,-82.75,0.0
271.5,-82.75,5.0
277.0,-74.0,5.0
277.0,-74.0,0.0
277.0,-84.0,0.0
284.5,-74.0,0.0
284.5,-84.0,0.0
284.5,-84.0,5.0
279.5,-74.0,5.0
279.5,-74.0,0.0
282.0,-74.0,0.0
282.0,-74.0,5.0
300.0,-74.0,5.0
300.0,-74.0,0.0
300.0,-82.75,0.0
310.0,-82.75,0.0
310.0,-84.0,0.0
310.0,-84.0,5.0
307.5,-82.75,5.0
307.5,-82.75,0.0
307.5,-74.0,0.0
307.5,-74.0,5.0
320.5,-84.0,5.0
320.5,-84.0,0.0
313.0,-84.0,0.0
313.0,-74.0,0.0
320.5,-74.0,0.0
320.5,-74.0,5.0
313.0,-79.0,5.0
313.0,-79.0,0.0
320.5,-79.0,0.0
320.5,-79.0,5.0
326.0,-84.0,5.0
326.0,-84.0,0.0
327.25,-84.0,0.0
328.5,-82.75,0.0
328.5,-74.0,0.0
336.0,-74.0,0.0
336.0,-84.0,0.0
336.0,-84.0,5.0
339.0,-74.0,5.0
339.0,-74.0,0.0
339.0,-84.0,0.0
346.5,-74.0,0.0
346.5,-84.0,0.0
346.5,-84.0,5.0
352.0,-84.0,5.0
352.0,-84.0,0.0
352.0,-84.0,5.0
